,id,text,datetime,authors,year_of_creation
965,104408,"оксана ставит мужу в пику
обход любовного лона
а он в ответ а ты купи ка
слона
",2021-11-30 10:22:03,B0JI,Unknown
966,104401,"в гробу видал я панских дочек
орал хома и зрел скандал
но все молчали что тут скажешь
видал
",2021-11-29 11:05:42,seaL,Unknown
967,104395,"вот дама с полотна пикассо
сошла в ответ моим мольбам
и я губами прикасаюсь
к кубам
",2021-11-26 10:43:27,H_N,Unknown
968,104385,"когда все плачут ты смеёшься
когда хохочут ты грустишь
у каждого из нас свой омут
и тишь
",2021-11-23 11:17:50,Пиль,Unknown
969,104375,"все змеи ползали уныло
один удав печатал шаг
и то пока в нём шевелился
ишак
",2021-11-22 09:06:18,masia,Unknown
970,104370,"внезапно вместо хлеба соли
истошно голося не лги
супруга витязю выносит
мозги
",2021-11-19 12:15:05,zrbvjd,Unknown
971,104357,"хотелось благостно почилить
а не вот этот русский чил
где в результате каждый третий
почил
",2021-11-15 10:26:34,zrbvjd,Unknown
972,104340,"мне после третьего стакана
смущённо говорил брюс ли
реально пофигу доска ли
брус ли
",2021-11-12 10:11:06,zrbvjd,Unknown
973,104329,"пятнадцать человек на место
я думал это в храм наук
а оказалось на какой то
сундук
",2021-11-10 08:18:48,zrbvjd,Unknown
974,104322,"сначала я пахал как лошадь
и в дождь и в холод и в жару
а вот теперь я иппотеку
беру
",2021-11-08 09:26:18,stakhanoff,Unknown
975,104317,"друзья схватили саксофоны
виталий альт аркадий бас
и не сговариваясь дуют
в магаз
",2021-11-04 13:14:09,кум,Unknown
976,104309,"ты начиталась гороскопов
у нострадамусов и глоб
а жаль у нас и не сложиться
могло б
",2021-11-01 13:06:47,Bartos,Unknown
977,104297,"работу головного мозга
ты симулируешь прости
но мне хотелось бы конечно
чтоб сти
",2021-10-27 10:29:09,stakhanoff,Unknown
978,104290,"о том что дважды два четыре
распространяться нет нужды
у нас записаны в тетрадку
все жды
",2021-10-26 09:35:47,stakhanoff,Unknown
979,104286,"перебивая вкус форшмака
и опостылевшей мацы
жую тайком кусочек сала
тницы
",2021-10-25 11:08:44,тры,Unknown
980,104279,"в конце скучнейшего спектакля
герой пальнул себе в живот
и этим вызвал новый приступ
зевот
",2021-10-20 10:54:01,Муля,Unknown
981,104275,"готовясь в прошлое отчалить
словарь штудировать устал
дойдя до краш и кринж с пометкой
(устар.)
",2021-10-19 10:15:21,H_N,Unknown
982,104271,"олег схватил газету правда
унёс к себе в сырой подвал
и всю на мелкие кусочки
поврал
",2021-10-18 09:46:56,masia,Unknown
983,104257,"нам надо что-нибудь придумать
вскричал кирилл но как и всяк
придумав что-нибудь придумать
иссяк
",2021-10-14 11:58:31,Каркас,Unknown
984,104251,"в унынье ввергнуть николая
трудней всего как раз в четверг
но анатолий поднапрягся
и вверг
",2021-10-13 10:04:18,seaL,Unknown
985,104245,"олег сегодня пахнет пивом
небрит немыт и волосат
но хладнокровно собираем
в детсад
",2021-10-12 09:29:50,Niloff,Unknown
